CIK10,Ticker,Security,DocIndex,DocLink,Description,FilingDate
0001267238,AIZ,Assurant Inc.,6,https://www.sec.gov/Archives/edgar/data/1267238/000119312513067448/0001193125-13-067448-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-13-067448 (34 Act)  Size: 71 MB",2013_02_20
0001267238,AIZ,Assurant Inc.,7,https://www.sec.gov/Archives/edgar/data/1267238/000119312512075371/0001193125-12-075371-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-12-075371 (34 Act)  Size: 68 MB",2012_02_23
0001267238,AIZ,Assurant Inc.,9,https://www.sec.gov/Archives/edgar/data/1267238/000119312511043706/0001193125-11-043706-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-11-043706 (34 Act)  Size: 15 MB",2011_02_23
0001267238,AIZ,Assurant Inc.,10,https://www.sec.gov/Archives/edgar/data/1267238/000119312510040943/0001193125-10-040943-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-10-040943 (34 Act)  Size: 11 MB",2010_02_25
0001267238,AIZ,Assurant Inc.,11,https://www.sec.gov/Archives/edgar/data/1267238/000119312509040498/0001193125-09-040498-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-09-040498 (34 Act)  Size: 3 MB",2009_02_27
0001267238,AIZ,Assurant Inc.,12,https://www.sec.gov/Archives/edgar/data/1267238/000119312508044379/0001193125-08-044379-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-08-044379 (34 Act)  Size: 3 MB",2008_03_03
0001267238,AIZ,Assurant Inc.,13,https://www.sec.gov/Archives/edgar/data/1267238/000119312507044409/0001193125-07-044409-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-07-044409 (34 Act)  Size: 3 MB",2007_03_01
0001267238,AIZ,Assurant Inc.,14,https://www.sec.gov/Archives/edgar/data/1267238/000119312506051258/0001193125-06-051258-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-06-051258 (34 Act)  Size: 3 MB",2006_03_10
0001267238,AIZ,Assurant Inc.,15,https://www.sec.gov/Archives/edgar/data/1267238/000095012305003934/0000950123-05-003934-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950123-05-003934 (34 Act)  Size: 2 MB",2005_03_31
0001267238,AIZ,Assurant Inc.,16,https://www.sec.gov/Archives/edgar/data/1267238/000095012304003991/0000950123-04-003991-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950123-04-003991 Size: 3 MB",2004_03_30
0000732717,T,AT&T Inc.,1,https://www.sec.gov/Archives/edgar/data/732717/000073271718000009/0000732717-18-000009-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-18-000009 (34 Act)  Size: 21 MB",2018_02_20
0000732717,T,AT&T Inc.,2,https://www.sec.gov/Archives/edgar/data/732717/000073271717000021/0000732717-17-000021-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-17-000021 (34 Act)  Size: 22 MB",2017_02_17
0000732717,T,AT&T Inc.,3,https://www.sec.gov/Archives/edgar/data/732717/000073271716000147/0000732717-16-000147-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-16-000147 (34 Act)  Size: 20 MB",2016_02_18
0000732717,T,AT&T Inc.,4,https://www.sec.gov/Archives/edgar/data/732717/000073271715000016/0000732717-15-000016-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-15-000016 (34 Act)  Size: 23 MB",2015_02_20
0000732717,T,AT&T Inc.,5,https://www.sec.gov/Archives/edgar/data/732717/000073271714000010/0000732717-14-000010-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-14-000010 (34 Act)  Size: 25 MB",2014_02_21
0000732717,T,AT&T Inc.,6,https://www.sec.gov/Archives/edgar/data/732717/000073271713000017/0000732717-13-000017-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-13-000017 (34 Act)  Size: 22 MB",2013_02_22
0000732717,T,AT&T Inc.,7,https://www.sec.gov/Archives/edgar/data/732717/000073271712000025/0000732717-12-000025-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-12-000025 (34 Act)  Size: 26 MB",2012_02_24
0000732717,T,AT&T Inc.,8,https://www.sec.gov/Archives/edgar/data/732717/000073271711000014/0000732717-11-000014-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-11-000014 (34 Act)  Size: 38 MB",2011_03_01
0000732717,T,AT&T Inc.,9,https://www.sec.gov/Archives/edgar/data/732717/000073271710000013/0000732717-10-000013-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-10-000013 (34 Act)  Size: 11 MB",2010_02_25
0000732717,T,AT&T Inc.,10,https://www.sec.gov/Archives/edgar/data/732717/000073271709000007/0000732717-09-000007-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-09-000007 (34 Act)  Size: 10 MB",2009_02_25
0000732717,T,AT&T Inc.,11,https://www.sec.gov/Archives/edgar/data/732717/000073271708000012/0000732717-08-000012-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-08-000012 (34 Act)  Size: 10 MB",2008_02_27
0000732717,T,AT&T Inc.,12,https://www.sec.gov/Archives/edgar/data/732717/000073271707000015/0000732717-07-000015-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-07-000015 (34 Act)  Size: 11 MB",2007_02_26
0000732717,T,AT&T Inc.,13,https://www.sec.gov/Archives/edgar/data/732717/000073271706000008/0000732717-06-000008-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-06-000008 (34 Act)  Size: 5 MB",2006_03_01
0000732717,T,AT&T Inc.,14,https://www.sec.gov/Archives/edgar/data/732717/000073271705000176/0000732717-05-000176-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-05-000176 (34 Act)  Size: 3 MB",2005_03_11
0000732717,T,AT&T Inc.,15,https://www.sec.gov/Archives/edgar/data/732717/000073271704000205/0000732717-04-000205-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-04-000205 Size: 1 MB",2004_03_11
0000732717,T,AT&T Inc.,16,https://www.sec.gov/Archives/edgar/data/732717/000073271703000210/0000732717-03-000210-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-03-000210 Size: 2 MB",2003_03_14
0000732717,T,AT&T Inc.,20,https://www.sec.gov/Archives/edgar/data/732717/000073271702000013/0000732717-02-000013-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-02-000013 Size: 1 MB",2002_02_28
0000732717,T,AT&T Inc.,22,https://www.sec.gov/Archives/edgar/data/732717/000073271701000019/0000732717-01-000019-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-01-000019 Size: 811 KB",2001_03_12
0000732717,T,AT&T Inc.,24,https://www.sec.gov/Archives/edgar/data/732717/0000732717-00-000018-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-00-000018 Size: 592 KB",2000_03_10
0000732717,T,AT&T Inc.,27,https://www.sec.gov/Archives/edgar/data/732717/0000732717-99-000007-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-99-000007 Size: 477 KB",1999_03_12
0000732717,T,AT&T Inc.,38,https://www.sec.gov/Archives/edgar/data/732717/0000732717-94-000005-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000732717-94-000005 Size: 246 KB",1994_03_18
0000769397,ADSK,Autodesk Inc.,1,https://www.sec.gov/Archives/edgar/data/769397/000076939718000011/0000769397-18-000011-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000769397-18-000011 (34 Act)  Size: 17 MB",2018_03_22
0000769397,ADSK,Autodesk Inc.,2,https://www.sec.gov/Archives/edgar/data/769397/000076939717000014/0000769397-17-000014-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000769397-17-000014 (34 Act)  Size: 16 MB",2017_03_21
0000769397,ADSK,Autodesk Inc.,3,https://www.sec.gov/Archives/edgar/data/769397/000076939716000067/0000769397-16-000067-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000769397-16-000067 (34 Act)  Size: 17 MB",2016_03_23
0000769397,ADSK,Autodesk Inc.,4,https://www.sec.gov/Archives/edgar/data/769397/000076939715000012/0000769397-15-000012-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000769397-15-000012 (34 Act)  Size: 23 MB",2015_03_18
0000769397,ADSK,Autodesk Inc.,5,https://www.sec.gov/Archives/edgar/data/769397/000076939714000018/0000769397-14-000018-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000769397-14-000018 (34 Act)  Size: 21 MB",2014_03_10
0000769397,ADSK,Autodesk Inc.,6,https://www.sec.gov/Archives/edgar/data/769397/000076939713000007/0000769397-13-000007-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000769397-13-000007 (34 Act)  Size: 21 MB",2013_03_18
0000769397,ADSK,Autodesk Inc.,7,https://www.sec.gov/Archives/edgar/data/769397/000076939712000005/0000769397-12-000005-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000769397-12-000005 (34 Act)  Size: 21 MB",2012_03_15
0000769397,ADSK,Autodesk Inc.,8,https://www.sec.gov/Archives/edgar/data/769397/000119312511071209/0001193125-11-071209-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-11-071209 (34 Act)  Size: 17 MB",2011_03_18
0000769397,ADSK,Autodesk Inc.,9,https://www.sec.gov/Archives/edgar/data/769397/000119312510061070/0001193125-10-061070-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-10-061070 (34 Act)  Size: 4 MB",2010_03_19
0000769397,ADSK,Autodesk Inc.,10,https://www.sec.gov/Archives/edgar/data/769397/000119312509059920/0001193125-09-059920-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-09-059920 (34 Act)  Size: 1 MB",2009_03_20
0000769397,ADSK,Autodesk Inc.,11,https://www.sec.gov/Archives/edgar/data/769397/000119312508068567/0001193125-08-068567-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-08-068567 (34 Act)  Size: 1 MB",2008_03_28
0000769397,ADSK,Autodesk Inc.,12,https://www.sec.gov/Archives/edgar/data/769397/000119312507128970/0001193125-07-128970-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-07-128970 (34 Act)  Size: 3 MB",2007_06_04
0000769397,ADSK,Autodesk Inc.,13,https://www.sec.gov/Archives/edgar/data/769397/000119312506068809/0001193125-06-068809-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-06-068809 (34 Act)  Size: 1 MB",2006_03_30
0000769397,ADSK,Autodesk Inc.,14,https://www.sec.gov/Archives/edgar/data/769397/000119312505067261/0001193125-05-067261-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-05-067261 (34 Act)  Size: 1 MB",2005_03_31
0000769397,ADSK,Autodesk Inc.,15,https://www.sec.gov/Archives/edgar/data/769397/000119312504059372/0001193125-04-059372-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-04-059372 Size: 1 MB",2004_04_08
0000769397,ADSK,Autodesk Inc.,17,https://www.sec.gov/Archives/edgar/data/769397/000119312503002078/0001193125-03-002078-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-03-002078 Size: 1 MB",2003_04_28
0000769397,ADSK,Autodesk Inc.,18,https://www.sec.gov/Archives/edgar/data/769397/000089843002001691/0000898430-02-001691-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898430-02-001691 Size: 983 KB",2002_04_30
0000769397,ADSK,Autodesk Inc.,19,https://www.sec.gov/Archives/edgar/data/769397/000101287001500493/0001012870-01-500493-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001012870-01-500493 Size: 215 KB",2001_04_27
0000769397,ADSK,Autodesk Inc.,23,https://www.sec.gov/Archives/edgar/data/769397/0000929624-98-000825-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000929624-98-000825 Size: 418 KB",1998_04_28
0000769397,ADSK,Autodesk Inc.,24,https://www.sec.gov/Archives/edgar/data/769397/0000929624-97-000492-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000929624-97-000492 Size: 259 KB",1997_05_01
0000769397,ADSK,Autodesk Inc.,27,https://www.sec.gov/Archives/edgar/data/769397/0000898430-95-000671-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898430-95-000671 Size: 324 KB",1995_05_01
0000008670,ADP,Automatic Data Processing,1,https://www.sec.gov/Archives/edgar/data/8670/000000867017000010/0000008670-17-000010-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000008670-17-000010 (34 Act)  Size: 16 MB",2017_08_04
0000008670,ADP,Automatic Data Processing,2,https://www.sec.gov/Archives/edgar/data/8670/000000867016000053/0000008670-16-000053-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000008670-16-000053 (34 Act)  Size: 15 MB",2016_08_05
0000008670,ADP,Automatic Data Processing,3,https://www.sec.gov/Archives/edgar/data/8670/000000867015000021/0000008670-15-000021-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000008670-15-000021 (34 Act)  Size: 15 MB",2015_08_07
0000008670,ADP,Automatic Data Processing,4,https://www.sec.gov/Archives/edgar/data/8670/000000867014000015/0000008670-14-000015-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000008670-14-000015 (34 Act)  Size: 20 MB",2014_08_08
0000008670,ADP,Automatic Data Processing,5,https://www.sec.gov/Archives/edgar/data/8670/000000867013000015/0000008670-13-000015-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000008670-13-000015 (34 Act)  Size: 29 MB",2013_08_19
0000008670,ADP,Automatic Data Processing,6,https://www.sec.gov/Archives/edgar/data/8670/000120677412003634/0001206774-12-003634-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001206774-12-003634 (34 Act)  Size: 11 MB",2012_08_20
0000008670,ADP,Automatic Data Processing,7,https://www.sec.gov/Archives/edgar/data/8670/000120677411001935/0001206774-11-001935-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001206774-11-001935 (34 Act)  Size: 16 MB",2011_08_24
0000008670,ADP,Automatic Data Processing,8,https://www.sec.gov/Archives/edgar/data/8670/000120677410001881/0001206774-10-001881-index.htm,"[Cover]Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001206774-10-001881 (34 Act)  Size: 22 MB",2010_08_25
0000008670,ADP,Automatic Data Processing,9,https://www.sec.gov/Archives/edgar/data/8670/000120677409001642/0001206774-09-001642-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001206774-09-001642 (34 Act)  Size: 5 MB",2009_08_28
0000008670,ADP,Automatic Data Processing,10,https://www.sec.gov/Archives/edgar/data/8670/000120677408001519/0001206774-08-001519-index.htm,"[Cover]Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001206774-08-001519 (34 Act)  Size: 1 MB",2008_08_29
0000008670,ADP,Automatic Data Processing,11,https://www.sec.gov/Archives/edgar/data/8670/000120677407002085/0001206774-07-002085-index.htm,"[Cover]Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001206774-07-002085 (34 Act)  Size: 1 MB",2007_08_29
0000008670,ADP,Automatic Data Processing,12,https://www.sec.gov/Archives/edgar/data/8670/000120677406001911/0001206774-06-001911-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001206774-06-001911 (34 Act)  Size: 1 MB",2006_08_30
0000008670,ADP,Automatic Data Processing,13,https://www.sec.gov/Archives/edgar/data/8670/000000867005000186/0000008670-05-000186-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000008670-05-000186 (34 Act)  Size: 294 KB",2005_08_31
0000008670,ADP,Automatic Data Processing,14,https://www.sec.gov/Archives/edgar/data/8670/000000867004000144/0000008670-04-000144-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000008670-04-000144 Size: 716 KB",2004_08_30
0000008670,ADP,Automatic Data Processing,15,https://www.sec.gov/Archives/edgar/data/8670/000000867003000283/0000008670-03-000283-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000008670-03-000283 Size: 206 KB",2003_09_12
0000008670,ADP,Automatic Data Processing,16,https://www.sec.gov/Archives/edgar/data/8670/000000867002000008/0000008670-02-000008-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000008670-02-000008 Size: 304 KB",2002_09_16
0000008670,ADP,Automatic Data Processing,18,https://www.sec.gov/Archives/edgar/data/8670/000000867000000026/0000008670-00-000026-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000008670-00-000026 Size: 232 KB",2000_09_12
0000008670,ADP,Automatic Data Processing,19,https://www.sec.gov/Archives/edgar/data/8670/0001047469-99-036331-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001047469-99-036331 Size: 236 KB",1999_09_21
0000008670,ADP,Automatic Data Processing,20,https://www.sec.gov/Archives/edgar/data/8670/0001047469-98-035178-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001047469-98-035178 Size: 198 KB",1998_09_23
0000008670,ADP,Automatic Data Processing,22,https://www.sec.gov/Archives/edgar/data/8670/0000950112-96-003416-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950112-96-003416 Size: 179 KB",1996_09_23
0000008670,ADP,Automatic Data Processing,23,https://www.sec.gov/Archives/edgar/data/8670/0000912057-95-007958-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000912057-95-007958 Size: 183 KB",1995_09_21
0000008670,ADP,Automatic Data Processing,24,https://www.sec.gov/Archives/edgar/data/8670/0000912057-94-002935-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000912057-94-002935 Size: 162 KB",1994_09_01
0000866787,AZO,AutoZone Inc,1,https://www.sec.gov/Archives/edgar/data/866787/000119312517319357/0001193125-17-319357-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-17-319357 (34 Act)  Size: 7 MB",2017_10_25
0000866787,AZO,AutoZone Inc,2,https://www.sec.gov/Archives/edgar/data/866787/000119312516745160/0001193125-16-745160-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-16-745160 (34 Act)  Size: 7 MB",2016_10_24
0000866787,AZO,AutoZone Inc,3,https://www.sec.gov/Archives/edgar/data/866787/000119312515353476/0001193125-15-353476-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-15-353476 (34 Act)  Size: 7 MB",2015_10_26
0000866787,AZO,AutoZone Inc,4,https://www.sec.gov/Archives/edgar/data/866787/000119312514383401/0001193125-14-383401-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-14-383401 (34 Act)  Size: 10 MB",2014_10_27
0000866787,AZO,AutoZone Inc,5,https://www.sec.gov/Archives/edgar/data/866787/000119312513413428/0001193125-13-413428-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-13-413428 (34 Act)  Size: 9 MB",2013_10_28
0000866787,AZO,AutoZone Inc,6,https://www.sec.gov/Archives/edgar/data/866787/000119312512430271/0001193125-12-430271-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-12-430271 (34 Act)  Size: 9 MB",2012_10_22
0000866787,AZO,AutoZone Inc,7,https://www.sec.gov/Archives/edgar/data/866787/000095012311091540/0000950123-11-091540-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950123-11-091540 (34 Act)  Size: 8 MB",2011_10_24
0000866787,AZO,AutoZone Inc,8,https://www.sec.gov/Archives/edgar/data/866787/000095012310095687/0000950123-10-095687-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950123-10-095687 (34 Act)  Size: 11 MB",2010_10_25
0000866787,AZO,AutoZone Inc,10,https://www.sec.gov/Archives/edgar/data/866787/000095012309053232/0000950123-09-053232-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950123-09-053232 (34 Act)  Size: 831 KB",2009_10_26
0000866787,AZO,AutoZone Inc,11,https://www.sec.gov/Archives/edgar/data/866787/000136231008006211/0001362310-08-006211-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001362310-08-006211 (34 Act)  Size: 766 KB",2008_10_27
0000866787,AZO,AutoZone Inc,12,https://www.sec.gov/Archives/edgar/data/866787/000114420407055597/0001144204-07-055597-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001144204-07-055597 (34 Act)  Size: 2 MB",2007_10_22
0000866787,AZO,AutoZone Inc,13,https://www.sec.gov/Archives/edgar/data/866787/000114420406043603/0001144204-06-043603-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001144204-06-043603 (34 Act)  Size: 2 MB",2006_10_25
0000866787,AZO,AutoZone Inc,15,https://www.sec.gov/Archives/edgar/data/866787/000114420405032748/0001144204-05-032748-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001144204-05-032748 (34 Act)  Size: 1 MB",2005_10_26
0000866787,AZO,AutoZone Inc,16,https://www.sec.gov/Archives/edgar/data/866787/000095014404010103/0000950144-04-010103-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950144-04-010103 (34 Act)  Size: 340 KB",2004_10_27
0000866787,AZO,AutoZone Inc,17,https://www.sec.gov/Archives/edgar/data/866787/000095014403011980/0000950144-03-011980-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950144-03-011980 Size: 928 KB",2003_10_30
0000866787,AZO,AutoZone Inc,18,https://www.sec.gov/Archives/edgar/data/866787/000095014402010940/0000950144-02-010940-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950144-02-010940 Size: 660 KB",2002_10_31
0000866787,AZO,AutoZone Inc,23,https://www.sec.gov/Archives/edgar/data/866787/000086678701500047/0000866787-01-500047-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000866787-01-500047 Size: 415 KB",2001_11_16
0000866787,AZO,AutoZone Inc,24,https://www.sec.gov/Archives/edgar/data/866787/000086678700500019/0000866787-00-500019-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000866787-00-500019 Size: 125 KB",2000_10_27
0000866787,AZO,AutoZone Inc,26,https://www.sec.gov/Archives/edgar/data/866787/0000866787-98-000022-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000866787-98-000022 Size: 109 KB",1998_11_25
0000866787,AZO,AutoZone Inc,27,https://www.sec.gov/Archives/edgar/data/866787/0000866787-97-000010-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000866787-97-000010 Size: 264 KB",1997_11_06
0000866787,AZO,AutoZone Inc,28,https://www.sec.gov/Archives/edgar/data/866787/0000950144-96-008757-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950144-96-008757 Size: 161 KB",1996_11_27
0000915912,AVB,"AvalonBay Communities, Inc.",1,https://www.sec.gov/Archives/edgar/data/915912/000091591218000004/0000915912-18-000004-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000915912-18-000004 (34 Act)  Size: 32 MB",2018_02_23
0000915912,AVB,"AvalonBay Communities, Inc.",2,https://www.sec.gov/Archives/edgar/data/915912/000091591217000004/0000915912-17-000004-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000915912-17-000004 (34 Act)  Size: 31 MB",2017_02_24
0000915912,AVB,"AvalonBay Communities, Inc.",3,https://www.sec.gov/Archives/edgar/data/915912/000091591216000024/0000915912-16-000024-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000915912-16-000024 (34 Act)  Size: 33 MB",2016_02_26
0000915912,AVB,"AvalonBay Communities, Inc.",4,https://www.sec.gov/Archives/edgar/data/915912/000091591215000004/0000915912-15-000004-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000915912-15-000004 (34 Act)  Size: 40 MB",2015_02_19
0000915912,AVB,"AvalonBay Communities, Inc.",5,https://www.sec.gov/Archives/edgar/data/915912/000104746914001617/0001047469-14-001617-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001047469-14-001617 (34 Act)  Size: 24 MB",2014_03_03
0000915912,AVB,"AvalonBay Communities, Inc.",6,https://www.sec.gov/Archives/edgar/data/915912/000104746913001516/0001047469-13-001516-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001047469-13-001516 (34 Act)  Size: 18 MB",2013_02_22
0000915912,AVB,"AvalonBay Communities, Inc.",7,https://www.sec.gov/Archives/edgar/data/915912/000119312512080629/0001193125-12-080629-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-12-080629 (34 Act)  Size: 17 MB",2012_02_27
0000915912,AVB,"AvalonBay Communities, Inc.",8,https://www.sec.gov/Archives/edgar/data/915912/000115752311001108/0001157523-11-001108-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001157523-11-001108 (34 Act)  Size: 48 MB",2011_02_23
0000915912,AVB,"AvalonBay Communities, Inc.",9,https://www.sec.gov/Archives/edgar/data/915912/000095012310019013/0000950123-10-019013-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950123-10-019013 (34 Act)  Size: 7 MB",2010_03_01
0000915912,AVB,"AvalonBay Communities, Inc.",10,https://www.sec.gov/Archives/edgar/data/915912/000095013309000537/0000950133-09-000537-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950133-09-000537 (34 Act)  Size: 3 MB",2009_03_02
0000915912,AVB,"AvalonBay Communities, Inc.",11,https://www.sec.gov/Archives/edgar/data/915912/000095013308000889/0000950133-08-000889-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950133-08-000889 (34 Act)  Size: 1 MB",2008_02_29
0000915912,AVB,"AvalonBay Communities, Inc.",13,https://www.sec.gov/Archives/edgar/data/915912/000095013307000888/0000950133-07-000888-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950133-07-000888 (34 Act)  Size: 3 MB",2007_03_01
0000915912,AVB,"AvalonBay Communities, Inc.",14,https://www.sec.gov/Archives/edgar/data/915912/000095013306001217/0000950133-06-001217-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950133-06-001217 (34 Act)  Size: 2 MB",2006_03_14
